GAME_ID,GAME_DATE,PREDICTED,ACTUAL,ERROR,ABS_ERROR
22300165,2023-11-08,111.465614,118,-6.534385681152344,6.534385681152344
22300163,2023-11-08,107.73831,94,13.738311767578125,13.738311767578125
22300157,2023-11-08,116.38281,132,-15.6171875,15.6171875
22300168,2023-11-08,114.335625,127,-12.664375305175781,12.664375305175781
22300160,2023-11-08,109.679985,93,16.67998504638672,16.67998504638672
22300169,2023-11-08,105.05134,105,0.05133819580078125,0.05133819580078125
22300166,2023-11-08,102.777794,101,1.7777938842773438,1.7777938842773438
22300159,2023-11-08,108.46715,103,5.4671478271484375,5.4671478271484375
22300171,2023-11-09,120.73657,124,-3.263427734375,3.263427734375
22300172,2023-11-09,113.21561,120,-6.784393310546875,6.784393310546875
22300010,2023-11-10,106.34423,107,-0.6557693481445312,0.6557693481445312
22300014,2023-11-10,118.43887,126,-7.561126708984375,7.561126708984375
22300009,2023-11-10,119.76387,124,-4.2361297607421875,4.2361297607421875
22300012,2023-11-10,115.003685,127,-11.996315002441406,11.996315002441406
22300016,2023-11-10,115.79836,98,17.798362731933594,17.798362731933594
22300008,2023-11-10,116.76799,114,2.7679901123046875,2.7679901123046875
22300013,2023-11-10,111.7053,117,-5.294700622558594,5.294700622558594
22300011,2023-11-10,98.74105,101,-2.2589492797851562,2.2589492797851562
22300015,2023-11-10,107.61134,122,-14.388656616210938,14.388656616210938
22300173,2023-11-11,111.19687,97,14.196868896484375,14.196868896484375
22300176,2023-11-11,107.97307,118,-10.026931762695312,10.026931762695312
22300174,2023-11-11,103.22344,94,9.223442077636719,9.223442077636719
22300175,2023-11-11,116.67697,117,-0.323028564453125,0.323028564453125
22300184,2023-11-12,115.476036,118,-2.5239639282226562,2.5239639282226562
22300179,2023-11-12,111.94652,105,6.9465179443359375,6.9465179443359375
22300178,2023-11-12,115.42827,94,21.428268432617188,21.428268432617188
22300185,2023-11-12,114.301254,111,3.3012542724609375,3.3012542724609375
22300177,2023-11-12,111.79929,107,4.799293518066406,4.799293518066406
22300186,2023-11-12,108.21321,116,-7.7867889404296875,7.7867889404296875
22300183,2023-11-12,116.73895,136,-19.26104736328125,19.26104736328125
22300182,2023-11-12,100.12367,104,-3.8763275146484375,3.8763275146484375
22300187,2023-11-12,112.54078,110,2.5407791137695312,2.5407791137695312
22300181,2023-11-12,114.99044,108,6.990440368652344,6.990440368652344
22300180,2023-11-12,110.81634,126,-15.183662414550781,15.183662414550781
22300191,2023-11-13,108.26126,120,-11.738739013671875,11.738739013671875
22300188,2023-11-13,101.44099,98,3.4409866333007812,3.4409866333007812
22300190,2023-11-13,118.27215,109,9.272148132324219,9.272148132324219
22300189,2023-11-13,109.78257,107,2.7825698852539062,2.7825698852539062
22300019,2023-11-14,119.81711,132,-12.182891845703125,12.182891845703125
22300021,2023-11-14,107.94876,87,20.948760986328125,20.948760986328125
22300025,2023-11-14,104.763176,104,0.7631759643554688,0.7631759643554688
22300018,2023-11-14,118.970695,126,-7.029304504394531,7.029304504394531
22300022,2023-11-14,113.818504,110,3.8185043334960938,3.8185043334960938
22300024,2023-11-14,108.2364,108,0.23639678955078125,0.23639678955078125
22300026,2023-11-14,113.04935,107,6.049346923828125,6.049346923828125
22300023,2023-11-14,118.91891,99,19.918907165527344,19.918907165527344
22300020,2023-11-14,111.78127,104,7.781272888183594,7.781272888183594
22300017,2023-11-14,117.82345,111,6.823448181152344,6.823448181152344
22300194,2023-11-15,109.323135,117,-7.6768646240234375,7.6768646240234375
22300197,2023-11-15,106.59154,115,-8.408462524414062,8.408462524414062
22300198,2023-11-15,114.9168,125,-10.083198547363281,10.083198547363281
22300199,2023-11-15,115.63039,109,6.6303863525390625,6.6303863525390625
22300195,2023-11-15,114.2238,128,-13.776199340820312,13.776199340820312
22300192,2023-11-15,124.61742,130,-5.3825836181640625,5.3825836181640625
22300196,2023-11-15,111.95004,96,15.950042724609375,15.950042724609375
22300193,2023-11-15,119.657616,116,3.6576156616210938,3.6576156616210938
22300200,2023-11-16,109.84301,115,-5.156990051269531,5.156990051269531
22300201,2023-11-16,111.27116,128,-16.728843688964844,16.728843688964844
22300031,2023-11-17,115.576744,108,7.576744079589844,7.576744079589844
22300035,2023-11-17,117.608826,131,-13.39117431640625,13.39117431640625
22300033,2023-11-17,106.35873,103,3.3587265014648438,3.3587265014648438
22300028,2023-11-17,115.608734,120,-4.391265869140625,4.391265869140625
22300030,2023-11-17,115.79094,100,15.790939331054688,15.790939331054688
22300034,2023-11-17,111.93452,110,1.9345169067382812,1.9345169067382812
22300036,2023-11-17,113.22598,107,6.225982666015625,6.225982666015625
22300027,2023-11-17,117.902306,130,-12.097694396972656,12.097694396972656
22300037,2023-11-17,108.67924,100,8.679237365722656,8.679237365722656
22300032,2023-11-17,121.89378,129,-7.1062164306640625,7.1062164306640625
22300029,2023-11-17,114.29524,126,-11.704757690429688,11.704757690429688
22300203,2023-11-18,110.77044,121,-10.229560852050781,10.229560852050781
22300202,2023-11-18,113.38757,122,-8.6124267578125,8.6124267578125
22300204,2023-11-18,108.32952,97,11.329521179199219,11.329521179199219
22300205,2023-11-18,113.888565,125,-11.111434936523438,11.111434936523438
22300207,2023-11-18,118.06154,130,-11.938461303710938,11.938461303710938
22300206,2023-11-18,117.71559,120,-2.2844085693359375,2.2844085693359375
22300208,2023-11-19,118.196266,121,-2.8037338256835938,2.8037338256835938
22300210,2023-11-19,111.08106,109,2.0810623168945312,2.0810623168945312
22300216,2023-11-19,115.30073,104,11.300727844238281,11.300727844238281
22300212,2023-11-19,116.84947,129,-12.150527954101562,12.150527954101562
22300215,2023-11-19,112.22995,134,-21.770050048828125,21.770050048828125
22300211,2023-11-19,118.22309,113,5.223091125488281,5.223091125488281
